 "rsNr" , "dateApplicability" , "title" , "abrev" , "fileUrl" ,
 "742.101" , "2023-09-01" , "Loi fédérale du 20 décembre 1957 sur les chemins de fer (LCdF)" , "LCdF" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1958/335_341_347/20230901/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1958-335_341_347-20230901-fr-pdf-a.pdf" ,
 "742.101.21" , "2021-01-01" , "Ordonnance du 17 novembre 2020 sur le personnel du Service suisse d'attribution des sillons (OPers-ServAS)" , "OPers-ServAS" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2020/1016/20210101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2020-1016-20210101-fr-pdf-a.pdf" ,
 "742.101.4" , "2020-07-01" , "Règlement interne de la Commission des chemins de fer du 25 octobre 2019 " ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2020/401/20200701/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2020-401-20200701-fr-pdf-a.pdf" ,
 "742.102" , "2020-07-01" , "Ordonnance du 25 novembre 1998 sur les émoluments pour les transports publics (OEmol-TP)" , "OEmol-TP" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1999/116/20200701/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1999-116-20200701-fr-pdf-a-1.pdf" ,
 "742.104" , "2019-12-01" , "Loi fédérale du 4 octobre 1991 relative à la construction de la ligne ferroviaire suisse à travers les Alpes (Loi sur le transit alpin, LTrAlp)" , "LTrAlp" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1993/47_47_47/20191201/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1993-47_47_47-20191201-fr-pdf-a.pdf" ,
 "742.104.1" , "2001-03-01" , "Ordonnance du 28 février 2001 sur la construction de la ligne ferroviaire suisse à travers les Alpes (Ordonnance sur le transit alpin, Otransa)" , "Otransa" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2001/138/20010301/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2001-138-20010301-fr-pdf-a.pdf" ,
 "742.120" , "2021-01-01" , "Ordonnance du 14 octobre 2015 sur les concessions, la planification et le financement de l'infrastructure ferroviaire (OCPF)" , "OCPF" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2015/697/20210101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2015-697-20210101-fr-pdf-a.pdf" ,
 "742.122" , "2021-01-01" , "Ordonnance du 25 novembre 1998 sur l'accès au réseau ferroviaire (OARF)" , "OARF" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1999/142/20210101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1999-142-20210101-fr-pdf-a.pdf" ,
 "742.122.4" , "2023-01-01" , "Ordonnance de l'OFT du 14 mai 2012 sur l'accès au réseau ferroviaire (OARF-OFT)" , "OARF-OFT" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2012/371/20230101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2012-371-20230101-fr-pdf-a.pdf" ,
 "742.123" , "2021-01-01" , "Ordonnance du 13 mai 2020 sur le service d'attribution des sillons (OServAS)" , "OServAS" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2020/402/20210101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2020-402-20210101-fr-pdf-a.pdf" ,
 "742.140" , "2022-01-01" , "Loi fédérale du 21 juin 2013 sur le fonds de financement de l'infrastructure ferroviaire (Loi sur le fonds d'infrastructure ferroviaire, LFIF)" , "LFIF" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2015/107/20220101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2015-107-20220101-fr-pdf-a-1.pdf" ,
 "742.140.01" , "2022-01-01" , "Ordonnance du DFF du 22 novembre 2016 sur le calcul des versements au fonds d'infrastructure ferroviaire" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2016/694/20220101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2016-694-20220101-fr-pdf-a.pdf" ,
 "742.140.1" , "2016-01-01" , "Arrêté fédéral du 21 juin 2013 sur l'étape d'aménagement 2025 de l'infrastructure ferroviaire" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2015/108/20160101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2015-108-20160101-fr-pdf-a.pdf" ,
 "742.140.2" , "2016-01-01" , "Loi fédérale du 20 mars 2009 sur le développement de l'infrastructure ferroviaire (LDIF)" , "LDIF" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2009/513/20160101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2009-513-20160101-fr-pdf-a.pdf" ,
 "742.140.3" , "2010-01-01" , "Loi fédérale du 18 mars 2005 sur le raccordement de la Suisse orientale et occidentale au réseau européen des trains à haute performance (Loi sur le raccordement aux LGV, LLGV)" , "LLGV" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2005/555/20100101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2005-555-20100101-fr-pdf-a-1.pdf" ,
 "742.140.4" , "2014-06-01" , "Loi fédérale du 13 décembre 2013 sur la construction et le financement d'un corridor de 4 m sur les tronçons d'accès aux NLFA (Loi sur le corridor de 4 m)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2014/242/20140601/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2014-242-20140601-fr-pdf-a.pdf" ,
 "742.140.5" , "2020-01-01" , "Arrêté fédéral du 21 juin 2019 sur l'étape d'aménagement 2035 de l'infrastructure ferroviaire" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2019/675/20200101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2019-675-20200101-fr-pdf-a.pdf" ,
 "742.141.1" , "2021-01-01" , "Ordonnance du 23 novembre 1983 sur la construction et l'exploitation des chemins de fer (Ordonnance sur les chemins de fer, OCF)" , "OCF" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1983/1902_1902_1902/20210101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1983-1902_1902_1902-20210101-fr-pdf-a.pdf" ,
 "742.141.11" , "2020-11-01" , "Dispositions d'exécution du 15 décembre 1983 de l'ordonnance sur les chemins de fer (DE-OCF) " , "DE-OCF" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1983/1924_1924_1924/20201101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1983-1924_1924_1924-20201101-fr-pdf-a-1.pdf" ,
 "742.141.2" , "2013-07-01" , "Ordonnance du 4 novembre 2009 sur les activités déterminantes pour la sécurité dans le domaine ferroviaire (OASF)" , "OASF" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2009/734/20130701/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2009-734-20130701-fr-pdf-a.pdf" ,
 "742.141.21" , "2014-02-01" , "Ordonnance du DETEC du 27 novembre 2009 sur l'admission à la conduite de véhicules moteurs des chemins de fer (OCVM)" , "OCVM" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2009/800/20140201/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2009-800-20140201-fr-pdf-a.pdf" ,
 "742.141.22" , "2014-02-01" , "Ordonnance du DETEC du 18 décembre 2013 réglant l'admission aux activités déterminantes pour la sécurité dans le domaine ferroviaire (OAASF)" , "OAASF" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2014/6/20140201/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2014-6-20140201-fr-pdf-a.pdf" ,
 "742.141.3" , "1956-07-01" , "Ordonnance du 16 décembre 1938 concernant l'unité technique des chemins de fer" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/55/72_76_129/19560701/fr/pdf-a/fedlex-data-admin-ch-eli-cc-55-72_76_129-19560701-fr-pdf-a.pdf" ,
 "742.142.1" , "2014-11-01" , "Ordonnance du 2 février 2000 sur la procédure d'approbation des plans pour les installations ferroviaires (OPAPIF)" , "OPAPIF" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2000/124/20141101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2000-124-20141101-fr-pdf-a.pdf" ,
 "742.143.6" , "1974-09-15" , "Ordonnance du 7 août 1974 concernant le contrôle des chaudières de locomotives à vapeur des entreprises de chemins de fer concessionnaires" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1974/1381_1381_1381/19740915/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1974-1381_1381_1381-19740915-fr-pdf-a.pdf" ,
 "742.144" , "2014-03-01" , "Loi fédérale du 24 mars 2000 sur la réduction du bruit émis par les chemins de fer (LBCF)" , "LBCF" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2000/342/20140301/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2000-342-20140301-fr-pdf-a.pdf" ,
 "742.144.1" , "2020-01-01" , "Ordonnance du 4 décembre 2015 sur la réduction du bruit émis par les chemins de fer (OBCF)" , "OBCF" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2015/890/20200101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2015-890-20200101-fr-pdf-a.pdf" ,
 "742.147.2" , "2023-09-01" , "Ordonnance du 4 novembre 2009 sur la vidéosurveillance dans les transports publics (OVid-TP)" , "OVid-TP" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2009/736/20230901/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2009-736-20230901-fr-pdf-a.pdf" ,
 "742.149.1" , "2011-11-09" , "Protocole d'accord du 26 avril 2002 entre la Confédération suisse et, d'autre part, la République et Canton de Genève et enfin les Chemins de fer fédéraux suisses CFF relatif à l'interprétation et à l'exécution de la Convention du 7 mai 1912 concernant l'établissement et l'exploitation d'une ligne de raccordement entre la gare de Cornavin et celle des Eaux-Vives et la remise, aux Chemins de fer fédéraux, du chemin de fer des Eaux-Vives à la frontière nationale près d'Annemasse " ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2012/3/20111109/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2012-3-20111109-fr-pdf-a.pdf" ,
 "742.161" , "2023-09-01" , "Ordonnance du 17 décembre 2014 sur les enquêtes de sécurité en cas d'incident dans le domaine des transports (OEIT)" , "OEIT" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2015/26/20230901/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2015-26-20230901-fr-pdf-a.pdf" ,
 "742.162" , "2014-01-01" , "Ordonnance du DETEC du 20 août 2013 sur la participation des gestionnaires d'infrastructure aux frais de mise à disposition des services d'intervention sur les installations ferroviaires (OFSI)" , "OFSI" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2013/605/20140101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2013-605-20140101-fr-pdf-a.pdf" ,
 "742.173.001" , "2020-07-01" , "Chemin de fer. Prescriptions suisses de circulation des trains PCT du 4 novembre 2019 (R 300.1.15) " ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2020/260/20200701/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2020-260-20200701-fr-pdf-a.pdf" ,
 "742.211" , "2010-01-01" , "Loi fédérale du 25 septembre 1917 concernant la constitution de gages sur les entreprises de chemin de fer et de navigation et la liquidation forcée de ces entreprises" , "LGEL" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/34/19_20_22/20100101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-34-19_20_22-20100101-fr-pdf-a-1.pdf" ,
 "742.211.1" , "2010-01-01" , "Règlement du 11 janvier 1918 concernant le registre des gages sur les entreprises de chemins de fer et de navigation" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/34/43_43_45/20100101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-34-43_43_45-20100101-fr-pdf-a.pdf" ,
 "742.221" , "2020-01-01" , "Ordonnance du DETEC du 18 janvier 2011 sur la comptabilité des entreprises concessionnaires (OCEC)" , "OCEC" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2011/58/20200101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2011-58-20200101-fr-pdf-a.pdf" ,
 "742.31" , "2020-07-01" , "Loi du 20 mars 1998 sur les Chemins de fer fédéraux (LCFF)" , "LCFF" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1998/2847_2847_2847/20200701/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1998-2847_2847_2847-20200701-fr-pdf-a.pdf" ,
 "742.32" , "1912-12-24" , "Loi fédérale du 10 juillet 1912 portant développement du réseau des Chemins de fer fédéraux sur territoire genevois" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/28/805_807_799/19121224/fr/pdf-a/fedlex-data-admin-ch-eli-cc-28-805_807_799-19121224-fr-pdf-a.pdf" ,
 "742.41" , "2023-01-01" , "Loi fédérale du 25 septembre 2015 sur le transport de marchandises par des entreprises de chemin de fer ou de navigation (Loi sur le transport de marchandises, LTM)" , "LTM" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2016/328/20230101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2016-328-20230101-fr-pdf-a.pdf" ,
 "742.411" , "2020-07-01" , "Ordonnance du 25 mai 2016 sur le transport de marchandises par des entreprises de chemin de fer et de navigation (Ordonnance sur le transport de marchandises, OTM)" , "OTM" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2016/329/20200701/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2016-329-20200701-fr-pdf-a.pdf" ,
 "742.412" , "2023-01-01" , "Ordonnance du 31 octobre 2012 sur le transport de marchandises dangereuses par chemin de fer et par installation à câbles (RSD)" , "RSD" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2012/785/20230101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2012-785-20230101-fr-pdf-a.pdf" ,
 "743.01" , "2021-01-01" , "Loi fédérale du 23 juin 2006 sur les installations à câbles transportant des personnes (Loi sur les installations à câbles, LICa)" , "LICa" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2006/853/20210101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2006-853-20210101-fr-pdf-a.pdf" ,
 "743.011" , "2020-07-01" , "Ordonnance du 21 décembre 2006 sur les installations à câbles transportant des personnes (Ordonnance sur les installations à câbles, OICa)" , "OICa" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2007/14/20200701/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2007-14-20200701-fr-pdf-a.pdf" ,
 "743.011.11" , "2022-07-01" , "Ordonnance du DETEC du 15 mai 2022 sur les exigences de sécurité des câbles des installations à câbles transportant des personnes (Ordonnance sur les câbles, OCâbles)" , "OCâbles" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2022/333/20220701/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2022-333-20220701-fr-pdf-a.pdf" ,
 "743.121.1" , "2004-05-15" , "Ordonnance du 11 avril 1986 sur les exigences de sécurité des téléphériques à mouvement continu à pinces débrayables (Ordonnance sur les téléphériques à mouvement continu) " ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1987/902_902_902/20040515/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1987-902_902_902-20040515-fr-pdf-a.pdf" ,
 "743.121.2" , "2004-05-15" , "Ordonnance du 12 janvier 1987 sur les exigences de sécurité des téléphériques à mouvement continu à pinces fixes (Ordonnance sur les télésièges) " ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1988/1634_1634_1634/20040515/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1988-1634_1634_1634-20040515-fr-pdf-a.pdf" ,
 "743.121.3" , "2004-05-15" , "Ordonnance du 18 février 1988 sur les exigences de sécurité des téléphériques à va-et-vient (Ordonnance sur les téléphériques à va-et-vient) " ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1991/82_82_82/20040515/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1991-82_82_82-20040515-fr-pdf-a.pdf" ,
 "743.121.6" , "2004-05-15" , "Ordonnance du 17 juin 1991 sur les exigences de sécurité des funiculaires (Ordonnance sur les funiculaires) " ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1996/2611_2611_2611/20040515/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1996-2611_2611_2611-20040515-fr-pdf-a.pdf" ,
 "744.10" , "2016-01-01" , "Loi fédérale du 20 mars 2009 sur les entreprises de transport par route (LEnTR)" , "LEnTR" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2009/681/20160101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2009-681-20160101-fr-pdf-a.pdf" ,
 "744.103" , "2023-09-01" , "Ordonnance du 2 septembre 2015 sur la licence d'entreprise de transport de voyageurs et de marchandises par route (OTVM)" , "OTVM" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2015/597/20230901/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2015-597-20230901-fr-pdf-a.pdf" ,
 "744.21" , "2020-07-01" , "Loi fédérale du 29 mars 1950 sur les entreprises de trolleybus (Loi sur les trolleybus, LTro)" , "LTro" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1951/665_663_685/20200701/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1951-665_663_685-20200701-fr-pdf-a.pdf" ,
 "744.211" , "2023-01-23" , "Ordonnance d'exécution du 6 juillet 1951 de la loi sur les entreprises de  trolleybus (Ordonnance sur les trolleybus)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1951/671_669_691/20230123/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1951-671_669_691-20230123-fr-pdf-a.pdf" ,
 "745.1" , "2023-09-01" , "Loi du 20 mars 2009 sur le transport de voyageurs (LTV)" , "LTV" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2009/680/20230901/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2009-680-20230901-fr-pdf-a.pdf" ,
 "745.11" , "2023-09-01" , "Ordonnance du 4 novembre 2009 sur le transport de voyageurs (OTV)" , "OTV" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2009/739/20230901/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2009-739-20230901-fr-pdf-a.pdf" ,
 "745.13" , "2021-01-01" , "Ordonnance du 4 novembre 2009 sur les horaires (OH)" , "OH" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2009/740/20210101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2009-740-20210101-fr-pdf-a-1.pdf" ,
 "745.16" , "2019-12-15" , "Ordonnance du 11 novembre 2009 sur l'indemnisation du trafic régional de voyageurs (OITRV)" , "OITRV" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2009/741/20191215/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2009-741-20191215-fr-pdf-a.pdf" ,
 "745.2" , "2023-09-01" , "Loi fédérale du 18 juin 2010 sur les organes de sécurité des entreprises de transports publics (LOST)" , "LOST" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2011/565/20230901/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2011-565-20230901-fr-pdf-a.pdf" ,
 "745.21" , "2013-01-01" , "Ordonnance du 17 août 2011 sur les organes de sécurité des entreprises de transports publics (OOST)" , "OOST" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2011/566/20130101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2011-566-20130101-fr-pdf-a.pdf" ,
 "746.1" , "2023-09-01" , "Loi fédérale du 4 octobre 1963 sur les installations de transport par conduites de combustibles ou carburants liquides ou gazeux (Loi sur les installations de transport par conduites, LITC)" , "LITC" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1964/99_95_95/20230901/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1964-99_95_95-20230901-fr-pdf-a-1.pdf" ,
 "746.11" , "2023-07-01" , "Ordonnance du 26 juin 2019 sur les installations de transport par conduites de combustibles ou de carburants liquides ou gazeux (Ordonnance sur les installations de transport par conduites, OITC)" , "OITC" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2019/413/20230701/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2019-413-20230701-fr-pdf-a.pdf" ,
 "746.12" , "2023-07-01" , "Ordonnance du 4 juin 2021 concernant les prescriptions de sécurité pour les installations de transport par conduites (Ordonnance sur la sécurité des installations de transport par conduites, OSITC)" , "OSITC" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2021/348/20230701/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2021-348-20230701-fr-pdf-a.pdf" ,
 "747.11" , "2023-07-01" , "Loi fédérale du 28 septembre 1923 sur le registre des bateaux" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/40/62_63_63/20230701/fr/pdf-a/fedlex-data-admin-ch-eli-cc-40-62_63_63-20230701-fr-pdf-a.pdf" ,
